product,price,discount_price,discount_percentage,brand,seller,rating_stars,rating_quantity,shipping,installments,Delivered_by_platform,picture,url,price_new,discount_price_new,discount_percentage_new,rating_stars_new,rating_quantity_new
Smart Tv Quint 43 Pulgadas Qt3-43gtv2024 Full Hd Google Tv,499.999,447.149,10% OFF,QUINT,Por PC CENTER COMPUTERS ,4.7,(903),Llega gratis hoy,Mismo precio en 6 cuotas de $74.524,False,https://http2.mlstatic.com/D_Q_NP_2X_776685-MLA84084956682_052025-AB.webp,https://www.mercadolibre.com.ar/smart-tv-quint-43-pulgadas-qt3-43gtv2024-full-hd-google-tv/p/MLA45173199?pdp_filters=item_id%3AMLA1498853613#polycard_client=offers&wid=MLA1498853613&sid=offers&deal_print_id=acf64e6f-4c9d-4a3a-a007-9d2440f2b91d&tracking_id=ea2ade39-b06f-4b45-a21c-87a7aeaed96a,499999.0,447149.0,10,4.7,903
Leche De Fórmula En Polvo Sin Tacc Nutrilon Profutura 3 Bolsa 1.2kg - 1 A 2 Años,47.109,27.323,42% OFF,NUTRILON,Por Farmacias Selma ,4.8,(3604),Llega hoy,en 6 cuotas de $6.252,False,https://http2.mlstatic.com/D_Q_NP_2X_806282-MLA86664696297_062025-AB.webp,https://www.mercadolibre.com.ar/leche-de-formula-en-polvo-sin-tacc-nutrilon-profutura-3-bolsa-12kg-1-a-2-anos/p/MLA15821801?pdp_filters=item_id%3AMLA1267140199#polycard_client=offers&wid=MLA1267140199&sid=offers&deal_print_id=acf64e6f-4c9d-4a3a-a007-9d2440f2b91d&tracking_id=ea2ade39-b06f-4b45-a21c-87a7aeaed96a,47109.0,27323.0,42,4.8,3604
Juego Toalla Y Toallon Arco Iris Belly 450 Gr. Algodon,19.990,17.472,12% OFF,ARCOIRIS,Por Distrito Blanco ,4.6,(650),Llega mañana sábado,Mismo precio en 3 cuotas de $5.824,True,https://http2.mlstatic.com/D_Q_NP_2X_992222-MLA85390882852_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-667600124-juego-toalla-y-toallon-arco-iris-belly-450-gr-algodon-_JM#polycard_client=offers&deal_print_id=acf64e6f-4c9d-4a3a-a007-9d2440f2b91d&tracking_id=ea2ade39-b06f-4b45-a21c-87a7aeaed96a,19990.0,17472.0,12,4.6,650
Sillon Silla Gamer Oficina Good Game Gg-06 Color Gris Material Del Tapizado Cuero Sintético,249.999,142.499,43% OFF,GOOD GAME,Por Good Game ,4.6,(808),Llega gratis hoy,en 6 cuotas de $32.610,False,https://http2.mlstatic.com/D_Q_NP_2X_810861-MLA84549774204_052025-AB.webp,https://www.mercadolibre.com.ar/sillon-silla-gamer-oficina-good-game-gg-06-color-gris-material-del-tapizado-cuero-sintetico/p/MLA27952057?pdp_filters=item_id%3AMLA2051544526#polycard_client=offers&wid=MLA2051544526&sid=offers&deal_print_id=acf64e6f-4c9d-4a3a-a007-9d2440f2b91d&tracking_id=ea2ade39-b06f-4b45-a21c-87a7aeaed96a,249999.0,142499.0,43,4.6,808
"Motosierra Naftera Explosion Lusqtoff 52cc 2,5hp Garden Plus Color Naranja",228.499,141.899,37% OFF,LÜSQTOFF,Por Tiendanext ,4.5,(268),Llega gratis hoy,Mismo precio en 12 cuotas de $11.824,False,https://http2.mlstatic.com/D_Q_NP_2X_786185-MLU76654847068_062024-AB.webp,https://www.mercadolibre.com.ar/motosierra-naftera-explosion-lusqtoff-52cc-25hp-garden-plus-color-naranja/p/MLA35358481?pdp_filters=item_id%3AMLA1429739785#polycard_client=offers&wid=MLA1429739785&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,228499.0,141899.0,37,4.5,268
Film Stretch Negro 50cm Con Mango Virgen X6u Dw! Oferta,57.689,49.035,15% OFF,DWEINSTOCK,Por DW ,4.7,(312),Llega gratis hoy,en 6 cuotas de $11.221,False,https://http2.mlstatic.com/D_Q_NP_2X_954803-MLA77269681869_062024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-897776062-film-stretch-negro-50cm-con-mango-virgen-x6u-dw-oferta-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77&wid=MLA897776062&sid=offers,57689.0,49035.0,15,4.7,312
Campera Térmica Trucker Pampero Impermeable Talles S Al Xxxl,67.999,50.999,25% OFF,PAMPERO,Por DW ,4.6,(321),Llega gratis hoy,en 6 cuotas de $11.671,False,https://http2.mlstatic.com/D_Q_NP_2X_831772-MLA86465469636_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-925181279-campera-termica-trucker-pampero-impermeable-talles-s-al-xxxl-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,67999.0,50999.0,25,4.6,321
Pack X6 Toallon Algodon Hotel Grande Premium Con Guarda,52.500,37.684,28% OFF,LUCKY-ALTOMAX-SANTEL-BELGRANO,Por DW ,3.7,(952),Llega gratis hoy,en 6 cuotas de $8.624,False,https://http2.mlstatic.com/D_Q_NP_2X_940608-MLA81907340674_012025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1474186399-pack-x6-toallon-algodon-hotel-grande-premium-con-guarda-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,52500.0,37684.0,28,3.7,952
Kit Máquina Estampadora 10 En 1 Lapicera + Epson L3110 Envio,1.267.698,938.096,26% OFF,SCP,Por DW ,4.6,(74),Envío gratis,en 6 cuotas de $214.683,False,https://http2.mlstatic.com/D_Q_NP_2X_623523-MLA81854955932_012025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-836282763-kit-maquina-estampadora-10-en-1-lapicera-epson-l3110-envio-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,1267698.0,938096.0,26,4.6,74
Borcego Mujer Moda Puño Lana Comodos Livianos Portugal ,98.967,46.762,52% OFF,ARAQUINA,Por ARAQUINA ,4.3,(59),Llega gratis hoy,en 6 cuotas de $10.701,False,https://http2.mlstatic.com/D_Q_NP_2X_855679-MLA48946169868_012022-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1141251793-borcego-mujer-moda-puno-lana-comodos-livianos-portugal-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,98967.0,46762.0,52,4.3,59
Film Stretch Negro 2kg 50cm Con Mango Virgen Dw!,8.409,7.484,11% OFF,DWEINSTOCK,Por DW ,4.7,(745),Llega hoy,en 6 cuotas de $1.712,False,https://http2.mlstatic.com/D_Q_NP_2X_714245-MLA77269641785_062024-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=0vX5RbcCTVc6Zh%2Bez4jIMRS49mK3MQV0WpHthh6eHIVsV5PD9fe7ynKFc6w3GL2kkbfkDzzk%2FQ9rZ798mdeUUeavqvP6o%2FBIPDtTJiDKcg2Kdr7mWozTdJCYI5Wpp5PBlC8JMvt8aB1EmI83Vzj5TSnXOHSeq3s2gKQ%2BiWS%2Bk8Myg%2BrJY5uAMxKuQmnJNKT2UXTl8kwxZTeDBhuc8%2BDrsjhNyNACYJwb1SMiDT%2BBUrrQGUG01l48Uxf%2BcUJnSWMCY7SeCQwII7tyuRoDwn1D80ZqfaET32rBsizJeP8k0AoPbQK5aw12PWf7IYkv%2Fqhta4%2F8o%2B%2BInNRMl5tGmyNxokh4K2OXIJTYqosUQub70hdWBca0MQ%2BJipMdlrnby2t0%2Bm7UCgkesvjzUQ7wIemOCXgo7btZW7weMgwYqBVcedPX1viMbdrIIC8BzBKyBxLLEPCI5GUaOafLrjr8I%2B2d4b8NgFbl%2FyP%2B%2FueG4D9C14xzla67SPieMLQt0N627uXn8f8Go6coPVJ8hLV7%2BjteS6g2YxIWTBcv&url=https%3A%2F%2Fwww.mercadolibre.com.ar%2Ffilm-stretch-negro-2kg-50cm-con-mango-virgen-dw%2Fup%2FMLAU209413450%23wid%3DMLA901880001%26sid%3Doffers%26searchVariation%3D0%26position%3D7%26search_layout%3Dgrid%26deal_print_id%3Debb4fcb3-e2db-471f-ba1e-7db4a45b871e%26tracking_id%3Db4dc52d2-8ff4-4264-ac85-7666b4c40c77&lm=-1130357602#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77&wid=MLA901880001&sid=offers,8409.0,7484.0,11,4.7,745
Motosierra Lüsqtoff Garden Plus Prom-52gc 52cc 2.5hp,129.999,109.999,15% OFF,LÜSQTOFF,Por SCD ,4.4,(146),Llega gratis hoy,Cuota promocionada en 6 cuotas de $20.793,False,https://http2.mlstatic.com/D_Q_NP_2X_850732-MLA83150370646_032025-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=RJWnu1hLt6kvQJ0xrqiy0NMhMBf%2FI23hApCsz45pLTfUqjjM6m89zUXTGfGTfwT8pPDObeP3sGPvpvv8hiqui2hikttHt97fex4rmrRtbXc%2FI2B4%2FCc9aEFbadkRu1%2FWwt1bxraQOkoXht5122OjDvWol%2FHIPvzUqm00EHvJoIdkBhJf%2BnHffufMheWp4OR1vn1TSK1tq8iqDTcheXdb4eUHisyCU6cVn1Yvej8sm0QIbNRqGbY40KSN4%2Fj4QA4X%2FOH5aEZIZXNm8jkYH3AoOBXmx%2BwgHcFhvwUmpLqbOQT2b%2BrckJqcl7HXKLIaJe1rekN3kXNN4owNk0P%2BkwWo%2BYMmIy0sosERLFbMM0hGHVEtE53Ia3QVrARVEZDM4wXm24%2B%2Bt4Ug22SQZ5xycYTOxTeVdhj5Kx8oHyD3NCIvTDKmUT69jqOu6WxMd8GvGDprj8Rc0tFn38juocEnQLRzA5UTh%2BRUPZ1%2F1qnbnZXC%2BDtYhkHghN0%2FPB2OFBdfQir1ZX6%2BGNzqaT4bWx70KKdXJNevNBETnbbhG5cv&url=https%3A%2F%2Farticulo.mercadolibre.com.ar%2FMLA-1701758306-motosierra-lusqtoff-garden-plus-prom-52gc-52cc-25hp-_JM%23searchVariation%3D0%26position%3D8%26search_layout%3Dgrid%26deal_print_id%3Debb4fcb3-e2db-471f-ba1e-7db4a45b871e%26tracking_id%3Db4dc52d2-8ff4-4264-ac85-7666b4c40c77&lm=1142052196#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,129999.0,109999.0,15,4.4,146
Botas Zapatillas Mujer Zapatos Pre Ski Liviana Moda Timothea,66.899,55.004,17% OFF,SOUTH-1,Por Timothea ,4.5,(337),Llega gratis hoy,Cuota promocionada en 6 cuotas de $10.397,False,https://http2.mlstatic.com/D_Q_NP_2X_696866-MLA81861413434_012025-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=UXCTvHsRLE7FrPH3vw8HTrlu250LXPI9fMizLikxMRA2xaLfXc%2FScxXQ85ddtzBeSQwGgx7NDgvecPvWusbNNU2Cjx6g7Zc89AbFqvlGCDQ6y%2FY7iW2oTSKwaqJ9kNYQ32l1zytQWR6wfaRJIMP6RebpMT79EwUXjT5PdOrodGV3RwW0cxdTnZdgm0yA6zhBTDIjCMdhbLYYQXfipKZBWELxKtBRQMDKAK4jHEbtrxAHUGZ4fv8d2IOqUsFF%2FDenQ4yJ6nud%2BdJs5h%2BrTbMR3MTw8cTjYSAu75O0DCfF0qLdlMx3QOWyTShUMYh11wGT4zCllLgyslz32ZYTBa5WXbYkRls8IHOK3szQr2%2Fh6ouiIVsAwHD9MgIdMJNAYRODWZJTu2AxyoEQm8pZtXeHGhYZRV17BxQPpuEhBq7akOpnLjuLNsm3mGa%2B5F3Rayt1pOJjUS2bWGzCTdgl185k60w3EyW%2B%2BwKgTk7DP9dBC2B3%2BvdkiXJkM57EoGFaHXhh7ozAsw%2FYE3HfmUeRWZvbiqPBRMEc%2F0%2FiOg%3D%3D&url=https%3A%2F%2Farticulo.mercadolibre.com.ar%2FMLA-1131812883-botas-zapatillas-mujer-zapatos-pre-ski-liviana-moda-timothea-_JM%23searchVariation%3D0%26position%3D9%26search_layout%3Dgrid%26deal_print_id%3Debb4fcb3-e2db-471f-ba1e-7db4a45b871e%26tracking_id%3Db4dc52d2-8ff4-4264-ac85-7666b4c40c77&lm=-1666337562#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,66899.0,55004.0,17,4.5,337
Lusqtoff Motosierra A Nafta Garden Plus 52cc Prom-52 2.5hp,228.499,141.899,37% OFF,LÜSQTOFF,Por Tiendanext ,4.4,(2852),Llega gratis hoy,Mismo precio en 12 cuotas de $11.824,False,https://http2.mlstatic.com/D_Q_NP_2X_634156-MLA84471795663_052025-AB.webp,https://www.mercadolibre.com.ar/lusqtoff-motosierra-a-nafta-garden-plus-52cc-prom-52-25hp/p/MLA23075326?pdp_filters=item_id%3AMLA1429669571#polycard_client=offers&wid=MLA1429669571&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,228499.0,141899.0,37,4.4,2852
2 Almohadas Inteligente Sleeptime 68x40x13 - Premium Hotel ,81.033,46.999,42% OFF,SLEEPTIME,Por Tiendanext ,4.5,(2957),Llega gratis hoy,en 6 cuotas de $10.755,False,https://http2.mlstatic.com/D_Q_NP_2X_935846-MLA73196138779_122023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1433002162-2-almohadas-inteligente-sleeptime-68x40x13-premium-hotel-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,81033.0,46999.0,42,4.5,2957
Alba Albalatex Ultralavable Interior Mate 20 Lts Blanco,153.000,142.290,7% OFF,ALBA,Por MIGLIORE ,4.8,(889),Llega gratis hoy,en 6 cuotas de $32.563,False,https://http2.mlstatic.com/D_Q_NP_2X_943793-MLU74033812790_012024-AB.webp,https://www.mercadolibre.com.ar/alba-albalatex-ultralavable-interior-mate-20-lts-blanco/p/MLA23088710?pdp_filters=item_id%3AMLA1454253899#polycard_client=offers&wid=MLA1454253899&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,153000.0,142290.0,7,4.8,889
Monitor Gamer Level Up 27 1440p Altura Regulable Y Giro 90°,399.900,359.973,9% OFF,LEVEL UP,Por MIGLIORE ,4.7,(6),Llega gratis hoy,Mismo precio en 9 cuotas de $39.997,False,https://http2.mlstatic.com/D_Q_NP_2X_801163-MLA85409086484_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2100725216-monitor-gamer-level-up-27-1440p-altura-regulable-y-giro-90-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,399900.0,359973.0,9,4.7,6
Lavarropas Automático Philco Phlf6510p2 Predicta 6.5kg Color Gris,569.599,528.742,7% OFF,PHILCO,Por TIO MUSA ,4.6,(500),Llega gratis hoy,Mismo precio en 6 cuotas de $88.123,False,https://http2.mlstatic.com/D_Q_NP_2X_634965-MLA86028807164_062025-AB.webp,https://www.mercadolibre.com.ar/lavarropas-automatico-philco-phlf6510p2-predicta-65kg-color-gris/p/MLA42612867?pdp_filters=item_id%3AMLA2128415612#polycard_client=offers&wid=MLA2128415612&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,569599.0,528742.0,7,4.6,500
Lijadora Rotoorbital Daewoo 240w Pared Madera Metal Durlock,79.151,49.197,37% OFF,DAEWOO,Por Pideweb ,4.6,(571),Llega gratis mañana sábado,en 6 cuotas de $11.258,True,https://http2.mlstatic.com/D_Q_NP_2X_683023-MLA70825457745_082023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1157321979-lijadora-rotoorbital-daewoo-240w-pared-madera-metal-durlock-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,79151.0,49197.0,37,4.6,571
Consola Potenciada Sanrai Ak1000 Bluetooth Usb Sd,99.000,91.080,8% OFF,SANRAI,Por Pideweb ,4.2,(70),Llega gratis hoy,en 6 cuotas de $20.843,False,https://http2.mlstatic.com/D_Q_NP_2X_923120-MLA81860726873_012025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1464800819-consola-potenciada-sanrai-ak1000-bluetooth-usb-sd-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77&wid=MLA1464800819&sid=offers,99000.0,91080.0,8,4.2,70
Aire Acondicionado Whirlpool Wbc12bjm 3500watts F/c Inverter Color Blanco,1.069.999,699.999,34% OFF,WHIRLPOOL,Por Megatone ,0,0,Llega gratis hoy,Mismo precio en 9 cuotas de $77.777,False,https://http2.mlstatic.com/D_Q_NP_2X_636629-MLA86231740038_062025-AB.webp,https://www.mercadolibre.com.ar/aire-acondicionado-whirlpool-wbc12bjm-3500watts-fc-inverter-color-blanco/p/MLA51520200?pdp_filters=item_id%3AMLA2132686044#polycard_client=offers&wid=MLA2132686044&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,1069999.0,699999.0,34,0.0,0
Cafetera Moulinex Dolce Gusto Nescafé Piccolo Xs Blanca 1 Litro,247.690,148.614,40% OFF,NESCAFÉ,Por Moulinex ,4.8,(4781),Llega gratis hoy,Mismo precio en 6 cuotas de $24.769,False,https://http2.mlstatic.com/D_Q_NP_2X_640896-MLU75811714830_042024-AB.webp,https://www.mercadolibre.com.ar/cafetera-moulinex-dolce-gusto-nescafe-piccolo-xs-blanca-1-litro/p/MLA15705812?pdp_filters=item_id%3AMLA1123595178#polycard_client=offers&wid=MLA1123595178&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,247690.0,148614.0,40,4.8,4781
Karseell Máscara Capilar Con Colágeno 100% Original,95.000,38.000,60% OFF,KARSEELL,Por Moulinex ,4.5,(848),Llega gratis hoy,en 6 cuotas de $8.696,False,https://http2.mlstatic.com/D_Q_NP_2X_814148-MLA79642100248_102024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1932979222-karseell-mascara-capilar-con-colageno-100-original-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77&wid=MLA1932979222&sid=offers,95000.0,38000.0,60,4.5,848
Monitor Gamer Samsung Con Pantalla De 24  144hz Resolución Full Hd,421.499,261.491,37% OFF,SAMSUNG,Por Moulinex ,4.8,(107),Envío gratis,en 6 cuotas de $59.842,False,https://http2.mlstatic.com/D_Q_NP_2X_822322-MLA69723306250_052023-AB.webp,https://www.mercadolibre.com.ar/monitor-gamer-samsung-con-pantalla-de-24-144hz-resolucion-full-hd/p/MLA43960263?pdp_filters=item_id%3AMLA1989991266#polycard_client=offers&wid=MLA1989991266&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,421499.0,261491.0,37,4.8,107
Fv Arizona Plus 0295 B1p Cromo Brillante,70.599,62.612,11% OFF,FV,Por Moulinex ,4.7,(1725),Llega gratis hoy,en 6 cuotas de $14.328,False,https://http2.mlstatic.com/D_Q_NP_2X_984235-MLA84547614610_052025-AB.webp,https://www.mercadolibre.com.ar/fv-arizona-plus-0295-b1p-cromo-brillante/p/MLA15714990?pdp_filters=item_id%3AMLA1262700815#polycard_client=offers&wid=MLA1262700815&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,70599.0,62612.0,11,4.7,1725
Calefactor Industrial Cañon Kerosene Gasoil 26000 Kcal,713.999,556.919,22% OFF,PPI MAQUINAS LUSQTOFF,Por Moulinex ,4.0,(1),Envío gratis,en 6 cuotas de $127.450,False,https://http2.mlstatic.com/D_Q_NP_2X_621334-MLA86527984280_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1504398527-calefactor-industrial-canon-kerosene-gasoil-26000-kcal-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,713999.0,556919.0,22,4.0,1
Cargador Para iPhone De 20w Carga Rápida Original Completo Blanco,70.998,35.499,50% OFF,APPIE,Por Moulinex ,5.0,(12),Llega gratis mañana sábado,en 6 cuotas de $8.123,True,https://http2.mlstatic.com/D_Q_NP_2X_904893-MLA86061964068_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2127016888-cargador-para-iphone-de-20w-carga-rapida-original-completo-blanco-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77&wid=MLA2127016888&sid=offers,70998.0,35499.0,50,5.0,12
Combo 2 Paneles X 500w Panel Calefactor Eléctrico Temptech Color Blanco,173.980,165.281,5% OFF,TEMPTECH,Por Moulinex ,3.7,(3),Llega gratis hoy,en 6 cuotas de $37.824,False,https://http2.mlstatic.com/D_Q_NP_2X_666622-MLA84986911043_052025-AB.webp,https://www.mercadolibre.com.ar/combo-2-paneles-x-500w-panel-calefactor-electrico-temptech-color-blanco/p/MLA50202232?pdp_filters=item_id%3AMLA2089070772#polycard_client=offers&wid=MLA2089070772&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,173980.0,165281.0,5,3.7,3
Impresora Hp Smart Tank 210 Sistema Continuo Color Wifi Color Blanco,392.500,302.379,22% OFF,HP,Por OPORTUTEK ,4.6,(791),Llega gratis el lunes,Mismo precio en 6 cuotas de $50.396,False,https://http2.mlstatic.com/D_Q_NP_2X_906068-MLU75051324082_032024-AB.webp,https://www.mercadolibre.com.ar/impresora-hp-smart-tank-210-sistema-continuo-color-wifi-color-blanco/p/MLA26336368?pdp_filters=item_id%3AMLA2128839118#polycard_client=offers&wid=MLA2128839118&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,392500.0,302379.0,22,4.6,791
Calefactor Tiro Balanceado Eskabe Tttb5te 4800 Kcal Color Crema,581.999,509.999,12% OFF,ESKABE,Por TIO MUSA ,4.7,(302),Llega gratis el lunes,en 6 cuotas de $116.713,False,https://http2.mlstatic.com/D_Q_NP_2X_820123-MLA45979570275_052021-AB.webp,https://www.mercadolibre.com.ar/calefactor-tiro-balanceado-eskabe-tttb5te-4800-kcal-color-crema/p/MLA22362068?pdp_filters=item_id%3AMLA1366417181#polycard_client=offers&wid=MLA1366417181&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,581999.0,509999.0,12,4.7,302
Taladro Atornillador Percutor 2 Baterias 20v 96nm Brushless,309.988,268.761,13% OFF,TOTAL,Por Pideweb ,5.0,(3),Llega gratis hoy,en 6 cuotas de $61.506,False,https://http2.mlstatic.com/D_Q_NP_2X_958751-MLA86560541659_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2132345014-taladro-atornillador-percutor-2-baterias-20v-96nm-brushless-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,309988.0,268761.0,13,5.0,3
Llanta Aleacion Fiat Mobi Way R14 4x98 Original,398.750,319.000,20% OFF,FIAT,Por Pideweb ,0,0,Llega gratis hoy,en 6 cuotas de $73.003,False,https://http2.mlstatic.com/D_Q_NP_2X_791716-MLA83597317853_042025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1487619661-llanta-aleacion-fiat-mobi-way-r14-4x98-original-_JM#polycard_client=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,398750.0,319000.0,20,0.0,0
Calefactor Eléctrico De 2.000 W Turbo Aluminum Ee2 Color Tiza/grafito,184.999,137.999,25% OFF,LONGVIE,Por NOVOGAR ,4.7,(574),Envío gratis,en 6 cuotas de $31.581,False,https://http2.mlstatic.com/D_Q_NP_2X_745460-MLA84836068449_052025-AB.webp,https://www.mercadolibre.com.ar/calefactor-electrico-de-2000-w-turbo-aluminum-ee2-color-tizagrafito/p/MLA20017164?pdp_filters=item_id%3AMLA1398547636#polycard_client=offers&wid=MLA1398547636&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,184999.0,137999.0,25,4.7,574
"Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd) - Gris Espacial",1.889.999,1.625.399,14% OFF,APPLE,Por NOVOGAR ,4.9,(1003),Llega gratis mañana sábado,Mismo precio en 12 cuotas de $135.449,True,https://http2.mlstatic.com/D_Q_NP_2X_801112-MLA46516512347_062021-AB.webp,https://www.mercadolibre.com.ar/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-gris-espacial/p/MLA17828518?pdp_filters=item_id%3AMLA929559659#polycard_client=offers&wid=MLA929559659&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,1889999.0,1625399.0,14,4.9,1003
Aceite Girasol Natura Botella Sin Tacc,21.425,14.569,32% OFF,NATURA,Por NOVOGAR ,4.8,(4410),Llega mañana sábado,en 6 cuotas de $3.334,False,https://http2.mlstatic.com/D_Q_NP_2X_884678-MLA74782529381_022024-AB.webp,https://www.mercadolibre.com.ar/aceite-girasol-natura-botella-sin-tacc/p/MLA16010012?pdp_filters=item_id%3AMLA1455367629#polycard_client=offers&wid=MLA1455367629&sid=offers&deal_print_id=ebb4fcb3-e2db-471f-ba1e-7db4a45b871e&tracking_id=b4dc52d2-8ff4-4264-ac85-7666b4c40c77,21425.0,14569.0,32,4.8,4410
